reviewBody,alternativeName
"Com quase 230 mil compartilhamentos, uma publicação feita no Facebook na última sexta-feira 14 engana ao dizer que se trata de um ato pela saúde do presidenciável do PSL, Jair Bolsonaro. Na verdade, o vídeo mostra milhares de torcedores reunidos em uma praça de Campinas SP para assistir ao jogo Brasil x Sérvia na Copa do Mundo deste ano.",falso
"Um tweet publicado neste domingo 16 acusa o ativista José Rainha, ex-líder do MST Movimento dos Sem Terra, de uma agressão que, na verdade, foi cometida pelo ex-vereador de Pontes e Lacerda MT, Lourivaldo Rodrigues de Moraes DEM, conhecido como Kirrarrinha, em 2010. Acompanhado de um vídeo, o texto do post afirma que Rainha bateu na repórter e a cena não saiu em nenhum jornal, rádio ou canal de TV e que esta é a democracia e a liberdade de imprensa que o PT defende.",falso
"Não é verdade que o padre Marcelo Rossi manifestou apoio ao presidenciável do PSL, Jair Bolsonaro, em áudio que viralizou no WhatsApp nos últimos dias. Em vídeo publicado nas redes sociais nesta quinta-feira 13, o padre negou que seja sua a voz na mensagem: alguém está imitando a minha voz e falando absurdos.",falso
"Uma publicação do site Mídia Imparcial com o título Fátima Bernardes faz surpresa e reforma casa da família de esfaqueador de Bolsonaro é baseada em uma informação falsa. O programa Encontro com Fátima, da TV Globo, sequer exibe quadros em que faz reforma de casas.Na verdade, o tema da edição de quarta do Encontro com Fátima foi aprendendo com a derrota. O programa teve a participação de famosos e do consultor Gustavo Cerbasi, que fez uma análise sobre o assunto.",falso
" falsa a informação que circula em redes sociais de que o agressor do presidenciável Jair Bolsonaro PSL foi fotografado ao lado da senadora Gleisi Hoffmann, presidente do PT. O homem que aparece em selfie com a petista, como divulgado na publicação viral, não é Adélio Bispo de Oliveira nem possui semelhança física com o responsável pelo atentado.",falso
"Trechos de um vídeo de maio de 2017 do site G1 que mostram manifestantes com camisas e bandeiras de partidos e movimentos de esquerda atacando um carro em movimento têm sido publicados nas redes sociais com uma história diferente da notícia verdadeira. As imagens originais retratam o momento em que um carro é atacado por manifestantes ao furar o bloqueio de protesto contra o presidente Michel Temer MDB em Goiânia, e atropela ao menos duas pessoas. Mas, segundo as postagens veja aqui e aquique viralizaram no Facebook nos últimos dias, a motorista era uma mãe com uma criança no carro que foi atacada por apoiadores do PT de Haddad e Lula só por ter um adesivo de Jair Bolsonaro [presidenciável do PSL] colado ao carro  o que não é verdade.",falso
"Publicações dos sites Publica Brasil e Folha Centro Sul, feitas entre os dias 2 e 3 de setembro, omitem e distorcem informações sobre auditoria realizada em 2016 pelo TCU Tribunal de Contas da União no Fies, que teria identificado uma mutreta bilionária ou rombo estimado em R$ 20 bilhões no fundo de financiamento estudantil do governo federal. Os posts destacam que o candidato à Presidência pelo PT, Fernando Haddad, foi indiciado na investigação, mas ocultam ou dissimulam que ele foi inocentado.",distorcido
"O texto nada mais é que uma nova versão de uma teoria da conspiração surgida na Copa do Mundo de 1998 e, portanto, uma história FALSA. Tampouco Gunther Schweitzer é diretor de jornalismo da agência Reuters.",falso
"São montagens e, portanto, FALSAS, duas imagens que retratam o responsável pelo ataque a Bolsonaro, Adélio Bispo de Oliveira, ao lado de Lula. As duas fotos originais são de autoria do fotógrafo Ricardo Stuckert, do Instituto Lula e foram alteradas digitalmente para colocar o rosto do agressor no lugar de outras pessoas.",falso
"Não é verdade queAdélio Bispo de Oliveira, acusado de agredir o candidato Jair Bolsonaro PSL, era assessor na campanha da ex-presidente Dilma Rousseff PT-MG ao Senado. A informação circula nas redes sociais desde a noite desta quinta-feira 6 e foi reproduzida pela conta oficial no Twitter do pastore presidente da Assembleia de Deus e Vitória em Cristo, Silas Malafaia. No entanto, não há registro de ligaçãoformal entre Oliveira, a campanha de Dilmaou mesmo o PT.",falso
"Não é verdade que a Polícia Federal, junto às agências de inteligência das Forças Armadas, teriam descoberto um esquema, no qual estariam involucrados militantes do PT, PSOL, e PCdoB, para o assassinato do candidato Jair Bolsonaro. A informação circula em aplicativos de mensagem e foi desmentida pela PF.",falso
" uma montagem e, portanto, FALSA, uma imagem que retrata o responsável pelo ataque a Bolsonaro num ato político do ex-presidente Luiz Inácio Lula da Silva veja a montagemaqui. A imagem original é de autoria do fotógrafo Ricardo Stuckert, do Instituto Lula, e consta de uma série de reportagens de vários sites e jornais, comoO GloboeGazeta. Um rápida busca pela ferramenta de pesquisa reversa do Google traz a imagem original, reproduzida abaixo.",falso
"Quem atacou Bolsonaro e já está preso tem o nome Adelio Bispo de Oliveira. Já José Adelio Bispo de Oliveira é outra pessoa, também de Minas Gerais, efiliado ao PDT desde 1992. Ou seja, trata-se de uma confusão apenas porque o nome de ambos é muito parecido.",falso
"Isso é FALSO, já que essa foto não retrata o real momento em que Bolsonaro deu entrada no hospital após o atentado. No registro, pessoas estão vestidas com uniformes de centro cirúrgico, mas a imagem se refere a um evento anterior ao atentado, realizado na entre o fim da manhã e o início da tarde na Associação Feminina de Prevenção e Combate ao Câncer de Juiz de Fora Ascomcer.",falso
Não foi encontrado na relação de filiados divulgada pelo TSE o nome Adélio Bispo de Oliveira ligado ao Partido dos Trabalhadores no Estado de Minas Gerais.  FALSA afirmação de que o agressor esteja ligado ao PT.,falso
"Arnaldo Jabor não declarou voto em Jair Bolsonaro, presidenciável do PSL.  falso o texto veja aqui e aqui atribuído ao cineasta e jornalista que vem sendo compartilhado nas redes sociais. O desmentido veio do próprio Jabor em vídeo publicado em seu canal no YouTube no último domingo 2.",falso
 FALSO que Lula tem 49% em pesquisa Datafolha realizada nos dias 1 e 2 de setembro de 2018. Também é FALSO que Haddad lidera no cenário sem Lula. O motivo é simples: a pesquisa nunca foi feita. O próprio diretor do Datafolha nega que haja qualquer pesquisa realizadanesse período.,falso
"Uma imagem que mostra o candidato a vice-presidente do PT, Fernando Haddad, em primeiro lugar em uma pesquisa de intenção de voto do Ibope, à frente de Jair Bolsonaro PSL, é uma montagem. A fotografia, tirada de uma tela de computador, mostra também um logotipo da TV Globo, a fim de demonstrar que haveria uma versão televisionada da pesquisa pela emissora, mas o canal não divulgou nenhuma pesquisa do Ibope com Haddad em primeiro lugar.O Ibope registrou no TSE uma pesquisa para intenção de voto à Presidência em 29 de agosto, dois dias antes do julgamento sobre a candidatura de Lula, que aconteceu na sexta-feira passada 31. A intenção era divulgar o resultado da pesquisa nesta terça-feira 4. Após a decisão que o TSE tomou no dia 31, porém, o instituto desistiu de publicar a pesquisa por receio de descumprir a Lei Eleitoral.",impreciso
"Ao contrário do que publicaram os sites Diário do Poder e Publica Brasil, o Museu Nacional não havia recebido qualquer repasse financeiro do BNDES até o momento do incêndio. O que houve, na verdade, foi somente a assinatura de um contrato de financiamento, via Lei Rouanet, no valor de R$ 21,7 milhões, destinado à reforma da instituição. Nenhum valor foi liberado naquela ocasião. Os demais R$ 24 milhões foram recebidos e utilizados em projetos que ocorreram vários anos, como a reforma do telhado, concluída em 2001, e a restauração da fachada, que foi concluída em 2009 e custou R$ 1,2 milhão em valores da época, repassados pela Petrobras via Lei Rouanet.",falso
"Ampara-se em informações falsas texto publicado pelo site Gospel Primedando conta de que um relatório da ONU Organização das Nações Unidas afirmou que levar crianças à igreja é violação dos direitos humanos. Na verdade, o documento trata apenas de crianças do Reino Unido, algumas das quais são obrigadas a comparecer a atos religiosos cristãos em escolas públicas, sem a opção de não participar.Um comitê da ONU faz uma recomendação para que os países do Reino Unido deixem de obrigar estudantes a participar de atos religiosos em escolas públicas e autorizem que eles possam optar de modo independente, sem a necessidade de permissão dos pais, se querem ou não participar desse tipo de culto. Ou seja, não se trata de levar crianças à igreja, mas levá-las à força, a despeito de sua fé.",distorcido
"Ao contrário do que afirma a postagem, feita pela página Ministério da Defesa dos Memes, a UFRJ não recebeu uma grana forte do BNDES em junho para restaurar o museu. Na verdade, naquele mês, foi apenas assinado o contrato de repasse do investimento do banco ao Museu Nacional, via Lei Rouanet. Nenhum valor foi desembolsado na ocasião. Em nota publicada nesta segunda-feira, o BNDES afirmou que a primeira parcela do total que foi acertado, R$ 3 milhões, seria feita em outubro para justamente servir ao projeto executivo de combate a incêndios na instituição, que completou 200 anos em 2018. O valor restante seria repassado ao museu em parcelas ao longo de quatro anos.",falso
"São falsas imagens que circulam nas redes sociais atribuídas ao material do programa Escola Sem Homofobia, o chamado kit gay. Publicação de julho de 2015 do blog Rafresco voltou a ser compartilhado após o tema ser abordado em entrevista de Jair Bolsonaro, presidenciável do PSL, ao Jornal Nacional na última terça-feira 28.",distorcido
"Além de ser falso que o marido de Marina Silva é desmatador, o conteúdo também traz informações incorretassobre a doação, pelo Ibama, de toras de mogno apreendidas a uma ONG que tem ligações com um grupo fundado pelo marido da candidata. Na verdade, os R$ 8 milhões citados na imagem dizem respeito a uma estimativa da contabilidade da madeireira que acabou por adquirir o material por R$ 3,5 milhões, de acordo com investigação do TCU Tribunal de Contas da União de 2004. Em 2011, o MPF Ministério Público Federal não encontrou indícios da participação de Fábio Vaz na transação entre a ONG e a empresa.",falso
"O material que circula no WhatsApp e nas redes sociais com críticas aos professores da rede pública atribuídas ao candidato a presidente João Amoêdo é enganoso. O autor do artigo é, na verdade, André Capella, filiado ao partido mesmo partido do postulante ao Palácio do Planalto. A informação sobre o verdadeiro autor, entretanto,é omitida no viral.",exagerado
"Dois textos publicados em sites de orientação católica dando conta de que o PT planeja estatizar rádios e emissoras de TV religiosas distorcem informações e as tiram de contexto, de modo a difundir uma versão enganosa dos fatos. As publicações retiram trechos de um documento produzido pela tendência Esquerda Marxista, que deixou o PT em 2015, e atribuem os posicionamento ao partido como um todo, distorcendo a informação.",falso
" enganosa uma imagem que afirma que a candidata à Presidência da República pela Rede, Marina Silva, teria invadido uma fazenda no Acre em 1986 de maneira semelhante ao MST Movimento dos Trabalhadores Rurais Sem Terra. Na verdade, a foto que circula no WhatsApp e no Instagram mostra um empate, manifestação feita por seringueiros para impedir o desmatamento na Fazenda Bordon, em Xapuri AC. A imagem, portanto, não mostra uma fazenda sendo invadida e não tem qualquer relação com o MST e foi classificada como DISTORCIDA.",falso
"A informação de que a França aprovou uma lei determinando que crianças podem consentir em sexo com adultos é falsa. Um texto publicado pelo site Conexão Política na última quinta-feira 23 traz a informação enganosa no título e diz que adultos que fazem sexo com crianças de qualquer idade não serão processados por estupro se a criança vítima for incapaz de provar violência, ameaça, coação ou surpresa  informação que também é falsa.A fonte original é um site americano chamado Your News Wire, que é citado no texto do Conexão Política e já foi desmentido por iniciativas de checagem americanas, como o site Snopes. Ambos os textos distorcem e tiram de contexto informações referentes a uma nova legislação para abuso sexual que foi aprovada na França e ficou conhecida como Lei Schiappa, em referência à secretária de igualdade do governo, Marlène Schiappa.",falso
" falso que uma pesquisa eleitoral mostra Jair Bolsonaro com 86,57% das intenções de voto entre os eleitores brasileiros. Esse resultado foi obtido emuma enquete realizada no Facebook pela página IPOF Instituto de Pesquisa Oficial do Face e não em pesquisa eleitoral devidamente registrada na Justiça Eleitoral.",falso
"O conteúdo edita e adultera trechos do Programa Silvio Santos exibido em 15 de outubro do ano passado pelo SBT para tentar favorecer o presidenciável do PSL. Na versão original, o apresentador não cita Bolsonaro e ainda critica a participante da plateia que mencionou o nome do candidato ao chutar uma resposta.",exagerado
"A informação de que o ex-presidente Luiz Inácio Lula da Silva PT é dono de uma poupança de US$ 108 milhões depositada em Luxemburgo circula na internet desde 2016 e ganhou impulso nas últimas semanas, mas não existe nenhuma evidência que comprove a sua veracidade.",insustentável
"As informações em questão de fatofazem parte do inventário de Marisa, mas os bens não são somente dela. Também estão no nome do ex-presidente Lula.",distorcido
"Uma reportagem da Gazeta do Povo, do Paraná, foi distorcida para atribuir ao jornala afirmação de que o juiz federal Sergio Moro gerou desemprego e deixou o Brasil em escombros. Na verdade, a reportagem do jornal paranaense trata da venda de duas plataformas incompletas que estavam sendo construídas pela Engevix, empresa envolvida na Lava Jato. A construtora entrou em recuperação judicial e não conseguiu concluir as obras. A matéria sequer cita o nome de Moro.",falso
"Não há qualquer lei aprovada no Congresso Nacional para prender mulheres que amamentam os filhos em público. Pelo contrário: hoje, aguarda votação em comissão do Senado uma proposta que torna crime a discriminação às lactantes, com multa de até R$ 3.180. Em nível regional, Rio de Janeiro e São Paulo, além de suas respectivas capitais veja aqui e aqui, também mantém, desde 2015, leis que estipulam multa a quem for flagrado discriminando mães durante amamentação em locais públicos.",falso
"Ao contrário do que dá a entender o título da postagem, os 95% de aprovação dizem respeito apenas à imagem pessoal de Lula na região Nordeste, e não em todo o país. Na época, este foi o maior índice de popularidade registrado pelo ex-presidente. Nas demais regiões, o patamar também foi alto: 90% no Norte e Centro-Oeste, 85% no Sudeste e 80% no Sul do Brasil.",insustentável
"Conhecido difusor de notícias falsas ou distorcidas, o site Notícias Brasil Online agora manipula e tira de contexto declarações da pré-candidata da Rede Sustentabilidade à Presidência da República, Marina Silva, em entrevista à GloboNews nesta terça-feira 31, para fazer parecer que ela se posicionou contrariamente à prisão do ex-presidente Luiz Inácio Lula da Silva PT e pregou que os brasileiros não tenham direito à legítima defesa.",falso
"Ainda que seja verdadeira a informação de que Lula, enquanto presidente, doou R$ 25 milhões à Autoridade Nacional Palestina, é incorreto afirmar que a verba teria sido repassada ao Hamas ou a grupos terroristas, como publicou o Diário do Brasil, já que o destinatário oficial da doação foi a ANP, controlada pelo partido Fatah, que não é considerado terrorista. Por isso, o conteúdo foi classificado como DISTORCIDO.",falso
"O vírus Zika não foi patenteado, muito menos criado pela família Rockefeller, mas apenas descoberto em um centro de pesquisa financiado pela Rockefeller Foundation. Além disso, eles não lucram com a venda de vacinas, já que ela nem existe ainda e o vírus zika não mata milhões de pessoas; na verdade, as mortes registradas são de bebês e crianças por causa de malformações no Brasil, o Ministério da Saúde suspeita de cerca de mil mortes de 2015 até agora. Portanto, o conteúdo do site Sempre Questione é FALSO.",exagerado
"O site Plantão Brasil distorceu uma notícia do jornal mineiro O Tempo na postagem intitulada Pesquisa aponta Lula com mais de 40 pontos e vitória no primeiro turno, publicadanesta segunda-feira 23. Ao contrário do que sugere, o resultado mencionado pela página diz respeito a um levantamento feito somente no estado de Minas Gerais, e não no Brasil todo  informação relevante que não consta no texto.",insustentável
"Alardeada no título, a invasão hacker foi negada pelo TSE Tribunal Superior Eleitoral e também não está explicitada no próprio texto denunciado. O restante da postagem é a reprodução de artigo que circula nas redes sociais ao menos desde 2013, cuja autoria é atribuída a um membro do AnonySocial, uma rede social do grupo hacker Anonymous Brasil. Nele, são enumeradas possíveis falhas de segurança da urna. No entanto, as informações ali contidas são antigas  algumas extraídas de um relatório de 2010 do Comitê Multidisciplinar Independente, entidade crítica do sistema de votação eletrônica , distorcidas ou falsas.",distorcido
"O Portal Veja Agora publicou na última quinta-feira 19 umtexto cujo título sugere, de maneiraenganosa, que o pré-candidato à Presidência Jair Bolsonaro PSL não conseguiu consolidar alianças para a sua chapa porque por este não aceitar se associar a partidos envolvidos em corrupção.O conteúdo da postagem conta outra história, porém: o site copia trechos de reportagens de sites jornalísticos profissionais, como o do jornal El País, para narrar o fracasso nas negociações para a organização de sua chapa presidencial. Diz, por exemplo, que as negociações com o PRque é dono de 45 segundos do horário eleitoral naufragaram nesta terça-feira, o que jogou por terra a única esperança que os aliados do militar nutriam para ter um tempo significativo na propaganda de rádio e televisão  o nanico PSL dá a Bolsonaro míseros oito segundos. Este trecho inteiro é cópia de uma reportagem assinada pelo jornalista Ricardo Della Coletta. Já o material do Veja Agora não tem qualquer atribuição de autor.",falso
"A casa, que fica na Ilha dos Macacos, em Angra dos Reis, pertence a Jonas Leite Suassuna Filho, dono do Grupo Gol e sócio de Fábio Luís Lula da Silva, o Lulinha, na Gamecorp. O empresário também é um dos donos do sítio de Atibaia, no interior paulista, que é atribuído a Lula nas investigações da Lava Jato. Aos Fatos também constatou que a foto que ilustra o post do The Folha não corresponde à casa de Suassuna em Angra dos Reis, mas a um imóvel na Ilha de Curupu, no Maranhão, de propriedade da família Sarney.",exagerado
"Ao trazer o título Cai a hipócrita: Odebrecht delata Marina Silva: mais de R$ 1 milhão e ao omitir o trecho da reportagem da Folha com a versão da ex-senadora pelo Acre, oPlantão Brasil distorce o caso para fazer parecer que os recursos doados pela empreiteira foram irregulares. Hoje, Marina Silva não é alvo de investigações da Lava Jato que apuram casos de corrupção envolvendo a construtora.",falso
"Como a informação sobre a rejeição recorde de Lula no Datafolha existe, mas foi retirada do contexto de modo a parecer atual, Aos Fatos usou o selo DISTORCIDO para classificar este conteúdo do site Brasil sem PT.",insustentável
"O texto recicla reportagem publicada no site do Estado de S.Paulo em 3 de junho de 2016: em ofício, um delegado da Polícia Federal da força-tarefa da Lava Jato em Curitiba solicitou ao Ministério da Transparência informações sobre os cem maiores beneficiários da Lei Rouanet entre 2006 e aquele ano. O pedido, porém, não previa a prisão de ninguém. Além disso, o Jornal do País omite que, horas depois, o mesmo Estadão publicou que a solicitação da PF foi anulada pelo juiz Sérgio Moro.",falso
"Como informou nota do Vaticano publicada nesta terça-feira 12, teve caráter pessoal a visita de ontem do advogado argentino Juan Grabois à carceragem da Polícia Federal em Curitiba, onde Lula segue preso. O terço levado por ele não foi enviado, mas abençoado por Francisco, disse a Santa Sé, que esclareceu ainda: terços como esse são levados, como o Santo Padre deseja, a tantos prisioneiros do mundo sem entrar no mérito de realidades particulares.",verdadeiro
"Não é verdade que Ciro Gomes garante que vai diminuir salários de médicos, caso chegue ao Planalto.A postagem sustenta a afirmação com base em um vídeo com trecho de uma entrevista concedida por Ciro Gomes a estudantes na Argentina, em junho de 2016. Nela, Ciro, atual pré-candidato do PDT à Presidência da República, tece críticas ao nível da remuneração dos médicos no interior do Brasil, classificado por ele como fora da realidade, e sugere genericamente que pondere o orçamento discriminado de recursos humanos. Em nenhum momento, porém, ele garante que, se eleito presidente, reduzirá salários dos médicos.",falso
"Não é verdade que o juiz Sérgio Moro descobriu uma doença grave e que está muito ruim, como afirmam postagens publicadas pelo site Saúde, Vida e Família entre este domingo 3 e segunda-feira 4. A Justiça Federal do Paraná negou, em nota, as informações contidas nos posts, que usam trechos de notícia antiga sobre o estado de saúde do ex-presidente Lula, e não de Moro.",falso
"O governo nega que o presidente Temer vá renunciar. Além da resposta oficial do governo, a postagem do Jornal do País oferece ainda uma série de indícios que atestam se tratar de uma notícia falsa, tais como: ausência de autoria; informações vagas e truncadas sem fonte identificável; e alarmismo no título e no texto, como o uso do urgente em letras maiúsculas. Aos Fatos também não identificou notícias sobre uma suposta renúncia de Temer nos principais veículos de comunicação do Brasil.",impreciso
"Sem atribuição de autor, data e metodologia de pesquisa,o link foi publicado pela página Pensa Brasil nesta sexta-feira 25no Facebook eapresentava, às 19h30 do mesmo dia, mais de 1.800 compartilhamentos. O postse limita a trazerinformações infundadas a partir de uma enquete de 1 de agosto de 2017do site NBO Quiz. Uma busca por essa enquete nesse site, por sua vez, traz apenas aseguinte informação: Uma pesquisa em andamento, realizada pelo Noticias Brasil Online aqui no NBOquiz aponta que 94% da população quer uma Intervenção Militar no Congresso Nacional.",falso
"Assim como em muitas notícias falsas, a postagem do Diário do Brasil mistura informações enganosas a fatos que ocorreram, mas foram tirados de contexto. Outro truque muito comum: o site sustenta no título que as afirmações da senadora Regina Sousa justificariam o aborto porque a criança poderia nascer com sinusite ou rinite, mas, no texto, isso só aparece sob forma de opinião, quando o autor não identificado questiona:Toda grávida tem incertezas! Pelo amor de Cristo, senadora! O que a senhora sugere Um aborto",insustentável
" falsa a notícia de que os deputados do Rio de Janeiro aprovam Bolsa Preso e vale transporte para parente de detento, como sustenta postagem do site Jornal da Direita. O conteúdo foi denunciado por usuários do Facebook como potencialmente enganoso.",falso
"Não é verdade que a cantora Pabllo Vittar vai receber R$ 1 milhão para cantar o hino nacional na Copa do Mundo da Rússia, como afirma postagem do site Pensa Brasil.  O boato começou a circular nas redes sociais no final de 2017 e, agora ressurgiu com mais informações enganosas.",falso
" falsa a notícia de que sem qualquer aviso prévio, Exército começa a fiscalizar senadores em Brasília. Estagiários de curso da Escola Superior de Guerra visitaram o Senado como parte do cronograma das aulas e a visita foi previamente agendada.",falso
"Ao contrário do que afirma a postagem, o governo de Michel Temer liberou R$ 16,88 milhões para as emendas parlamentares do deputado Jair Bolsonaro. O repasse de R$ 18,4 milhões mencionado pelo texto refere-se ao total repassado pelo governo federal para as emendas de Bolsonaro entre 2015 e 2017, ou seja, no governo Temer e também em parte da segunda administração de Dilma Rousseff PT.",outros
"Transmitido por Facebook e WhatsApp na quarta-feira passada, vídeo denuncia fraude nas eleições do segundo turno de 2014. O conteúdo foi gravado e publicado por Naomi Yamaguchi, eleita suplente a deputada federal pelo PSL, partido do candidato a presidente, Jair Bolsonaro.O vídeo atingiu mais de 12,5 mil compartilhamentos no Facebook e também foi publicado no canal 'Política Play' YouTube, onde mais de 61 mil pessoas visualizaram. O Truco  projeto de checagem da Agência Pública  verificou as informações contidas no vídeo e concluiu que são falsas.",Falso
"Jair Bolsonaro PSL, em live realizada no Facebook do empresário Luciano Hang no dia 10 de outubro, disse que o Brasil priorizou seu comércio com viés ideológico no governo PT e priorizou o Mercosul.",Falso
"Jair Bolsonaro PSL, em live realizada no Facebook do empresário Luciano Hang, disse que há uma questão de metodologia do IBGE, sobre o número de desempregados: quem não procura emprego, é tido como empregado; quem no ano passado trabalhou dois, três dias, é tido como empregado; quem recebe o auxílio-desemprego é tido como empregado.",Falso
"Fernando Haddad PT, em entrevista no Roda Viva, da TV Cultura, disse que e o gás de cozinha representa 4% do faturamento da Petrobras.",Subestimado
"Fernando Haddad PT, em entrevista no Roda Viva, da TV Cultura., disse que hoje a classificação do Brasil é superior à da época de Fernando Henrique Cardoso.",Verdadeiro
"Fernando Haddad PT, em entrevista à Rádio Globo, disse que, quando chegou no Ministério da Educação, o investimento por aluno na educação superior era dez vezes superior ao investimento por aluno na educação básica.",Exagerado
"Fernando Haddad PT, em entrevista ao SBT, disse que levou universidades federais para 126 cidades brasileiras.",Exagerado
"Jair Bolsonaro PSL, em entrevista à rádio Jovem Pan, afirmou que os governos do PT acabaram com o curso técnico no ensino médio.",Falso
"Jair Bolsonaro PSL, em live no Facebook, disse que, segundo o Pisa, 70% dos alunos de 9 anos não sabem tabuada.",Falso
"Jair Bolsonaro PSL, em entrevista ao SBT, afirmou que um policial hoje precisa esperar o bandido atirar para reagir.",Falso
"Jair Bolsonaro PSL, em entrevista ao programa Pânico na Jovem Pan, afirmou que vários estados americanos têm a lei dos crimes  se alguém furtou um celular, roubou a bicicleta e bateu a carteira, fica 25 anos de cadeia sem proporção.",Exagerado
"Fernando Haddad PT, em entrevista na rádio Jovem Pan, afirmou que tem 300 mil mandados de prisão expedidos que não são cumpridos por falta de lugar.",Exagerado
"Fernando Haddad PT, em entrevista na rádio Jovem Pan, disse que um preso hoje custa R$ 40 mil por ano para o Estado.",Exagerado
Mensagem que circula no WhatsApp afirma que levantamento do Paraná Pesquisas registrado no TSE mostra que Bolsonaro vence em todos os estados.,Falso
"[Há 22] processos na Justiça de São Paulo contra o candidato do PT, Fernando Nami Haddad, tramitando no Foro Central - Fazenda Pública.  Corrente sobre o presidenciável Fernando Haddad PT, que circula no WhatsApp.",Falso
Corrente sobre a disputa eleitoral que circula pelo WhatsApp afirmou que um tracking BTG que acabou de sair para o mercado financeiro aponta Bolsonaro com 52% e Haddad com 48%.,Falso
Corrente que circula no WhatsApp diz que Haddad é réu por improbidade em ação que apura prejuízo milionário em construção de ciclovias.,Verdadeiro
Corrente que circula no WhatsApp diz que Haddad é acusado de enriquecimento ilícito por caixa 2 em esquema com empreiteiras.,Verdadeiro
Corrente que circula no WhatsApp diz que Haddad é acusado de improbidade em ação que investiga desvio de R$ 130 milhões do Theatro Municipal.,Verdadeiro
Corrente que circula no WhatsApp diz que Haddad deixou 130 mil crianças sem creche em São Paulo.,Exagerado
Corrente que circula no WhatsApp diz que Haddad deixou 340 mil pessoas sem atendimento médico em São Paulo.,Falso
Corrente que circula no WhatsApp diz que Haddad deixou a prefeitura de São Paulo avaliado como um dos piores prefeitos da história.,Verdadeiro
"Corrente que circula no WhatsApp diz que Haddad deixou um rombo de R$ 7,5 bilhões em São Paulo.",Falso
"Corrente que circula no WhatsApp diz que, apesar de Haddad ter sido ministro da Educação, hoje mais de 70% dos estudantes têm desempenho insuficiente em português e matemática.",Falso
Corrente afirma que Bolsonaro contratou ilegalmente a esposa atual no seu gabinete.,Falso
Corrente afirma que Bolsonaro triplicou o salário da esposa quando ela trabalhou no seu gabinete.,Verdadeiro
"Corrente afirma que Bolsonaro contratou uma funcionária fantasma com a verba do seu gabinete. Ela vende açaí em Angra dos Reis, onde ele tem uma mansão.",Verdadeiro
Corrente afirma que Bolsonaro embolsou a verba de auxílio-moradia que recebeu em todos os seus mandatos sem precisar. Ele já tem uma casa em Brasília.,Exagerado
"Corrente afirma que Bolsonaro roubou um cofre com valores de cerca de R$ 1,6 milhão da agência do Banco do Brasil da Rua Senador Dantas, no centro do Rio.",Impossível provar
Corrente afirma que Bolsonaro ocultou patrimônio pessoal da Justiça Eleitoral em 2006.,Verdadeiro
Corrente afirma que Bolsonaro é acusado de sonegação de impostos.,Falso
Corrente afirma que Bolsonaro é acusado de enriquecimento ilícito através da máquina pública.,Falso
Corrente afirma que Bolsonaro foi apontado em suspeita de lavagem de dinheiro.,Falso
Corrente afirma que Bolsonaro está envolvido em caixa 2 de campanha.,Falso
"O presidenciável Jair Bolsonaro PSL afirmou que o seu adversário, Fernando Haddad PT, criou o kit gay.",Falso
"Fernando Haddad, candidato à Presidência pelo PT, em entrevista à rádio Guaíba, dissse que o Maluf em São Paulo quase ganhou duas eleições com mais de 45% dos votos no 1 turno, depois perdeu no 2 turno.",Falso
Corrente no WhatsApp afirma que livro que estimula relação sexual entre pai e filha foi disponibilizado pelo ministro de Educação Fernando Haddad.,Falso
"Fernando Haddad, candidato à Presidência pelo PT, disse, em entrevista à revista Carta Capital, que há países tão desiguais como o nosso que não têm uma violência tão grande.",Verdadeiro
"Geraldo Alckmin PSDB, nodebate da Rede Record., afirmou que o Chile tem o dobro da oferta de crédito que o Brasil.",Falso
"Jair Bolsonaro PSL afirmou, em vídeo no Facebook, que o plano de governo do PT tem como propostas a desmilitarização das polícias militares e a revogação da Lei de Anistia.",Falso
"Post na conta de Instagram de Fernando Haddad, candidato à Presidência pelo PT. diz que ele subiu e tem 43% das intenções de voto, vencendo Bolsonaro no 2 turno.",Falso
"João Amoêdo NOVO, em sua página oficial no Facebook, afirmou que o Brasil tem os políticos mais caros do mundo.",Falso
"Paulo Guedes, economista da campanha de Jair Bolsonaro PSL, disse, em entrevista ao El País, que o Brasil gasta 5% do PIB em saúde, mais que alguns países desenvolvidos.",Exagerado
"Paulo Guedes, economista da campanha de Jair Bolsonaro PSL, disse, em entrevista à Jovem Pan, que os impostos são de níveis já de países muito desenvolvidos e muito acima dos países emergentes.",Exagerado
"Guilherme Mello, economista da campanha de Fernando Haddad PT, disse, em entrevista à Central das Eleições, da GloboNews, que o crescimento real de gastos do governo Dilma é menor do que o crescimento real dos gastos com o governo Lula.",Discutível
"Guilherme Mello, economista da campanha de Fernando Haddad PT, disse, em entrevista à Central das Eleições, da GloboNews, que boa parte do desemprego está nas cidades e no setor da construção civil.",Impossível provar
"Mauro Benevides, economista da campanha de Ciro Gomes PDT, disse, em entrevista ao programa Roda Viva, da TV Cultura, que, de 1947 a 2017, o setor público brasileiro tem a menor taxa de investimento do setor público da história, 1,8% do PIB.",Verdadeiro
"Mauro Benevides, economista da campanha de Ciro Gomes PDT, disse, em entrevista ao programa Roda Viva, da TV Cultura, que, de 1991 a 2017, quem produziu o maior superávit primário no governo federal foi Ciro Gomes, quando foi ministro da Fazenda.",Falso
